"product_id","images"
"873d92bf-1821-4f0b-bdf8-7a3a4550da83",http://res.cloudinary.com/djs6t9owh/image/upload/v1748541588/uploads/images/tcgybcs0ugxd4949f03n.jpg
"873d92bf-1821-4f0b-bdf8-7a3a4550da83",http://res.cloudinary.com/djs6t9owh/image/upload/v1748541590/uploads/images/b9bcozs46sb9xrnn8oht.jpg
"873d92bf-1821-4f0b-bdf8-7a3a4550da83",http://res.cloudinary.com/djs6t9owh/image/upload/v1748541591/uploads/images/lhxk6wmm8jjkll2zwehv.jpg
"873d92bf-1821-4f0b-bdf8-7a3a4550da83",http://res.cloudinary.com/djs6t9owh/image/upload/v1748541592/uploads/images/edvtd0w1kpv7dexm4dih.jpg
cbca5c5b-f2a9-4442-adb7-a03d0673f50c,http://res.cloudinary.com/djs6t9owh/image/upload/v1748543176/uploads/images/m5j2i3bp7cxzzxtb57qi.jpg
cbca5c5b-f2a9-4442-adb7-a03d0673f50c,http://res.cloudinary.com/djs6t9owh/image/upload/v1748543178/uploads/images/piidka05zk1axwjgl3yw.jpg
cbca5c5b-f2a9-4442-adb7-a03d0673f50c,http://res.cloudinary.com/djs6t9owh/image/upload/v1748543179/uploads/images/umu35zmkctmogmc3jhoe.jpg
cbca5c5b-f2a9-4442-adb7-a03d0673f50c,http://res.cloudinary.com/djs6t9owh/image/upload/v1748543181/uploads/images/xn8lbdhcjafevnb3bfac.jpg
cbca5c5b-f2a9-4442-adb7-a03d0673f50c,http://res.cloudinary.com/djs6t9owh/image/upload/v1748543182/uploads/images/xkdelyn6o5frvxj54noh.jpg
"220fc4a3-cb16-4d78-9b94-2078ef41eb0a",http://res.cloudinary.com/djs6t9owh/image/upload/v1748545082/uploads/images/uz5t0fcngqub3ewg8sg8.jpg
"220fc4a3-cb16-4d78-9b94-2078ef41eb0a",http://res.cloudinary.com/djs6t9owh/image/upload/v1748545084/uploads/images/ggfhfve3exenyjkkt992.jpg
"220fc4a3-cb16-4d78-9b94-2078ef41eb0a",http://res.cloudinary.com/djs6t9owh/image/upload/v1748545085/uploads/images/utrph5yt2teeruuscnh3.jpg
"220fc4a3-cb16-4d78-9b94-2078ef41eb0a",http://res.cloudinary.com/djs6t9owh/image/upload/v1748545087/uploads/images/guroqqhya8rpzgftrvib.jpg
"220fc4a3-cb16-4d78-9b94-2078ef41eb0a",http://res.cloudinary.com/djs6t9owh/image/upload/v1748545089/uploads/images/utaqjt3woxiamhpupatt.jpg
"836a5c55-1606-41da-ac28-8b0e9a0fd004",http://res.cloudinary.com/djs6t9owh/image/upload/v1748549144/uploads/images/ifdc578uy9syiakcqlqa.jpg
"836a5c55-1606-41da-ac28-8b0e9a0fd004",http://res.cloudinary.com/djs6t9owh/image/upload/v1748549145/uploads/images/ymnfzmtab0joiprzprmw.jpg
"836a5c55-1606-41da-ac28-8b0e9a0fd004",http://res.cloudinary.com/djs6t9owh/image/upload/v1748549146/uploads/images/epsdl3fblq3oops8mpos.jpg
"836a5c55-1606-41da-ac28-8b0e9a0fd004",http://res.cloudinary.com/djs6t9owh/image/upload/v1748549148/uploads/images/mpw1ugnsxhtyqwbyzjef.jpg
"836a5c55-1606-41da-ac28-8b0e9a0fd004",http://res.cloudinary.com/djs6t9owh/image/upload/v1748549149/uploads/images/htp6rsb0d6awcns6npil.jpg
